BFS_NR,GEO_NAME,VALUE,UNIT,STATUS,STATUS_DESC,DESC_VAL,PERIOD_REF,SOURCE,LAST_UPDATE,GEOM_CODE,GEOM,GEOM_PERIOD,MAP_ID,MAP_URL
6456,Lignières,77.1,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6458,Neuchâtel,1870,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6459,Saint-Blaise,364.8,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6461,La Tène,938.9,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6485,Valangin,134.6,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6487,Val-de-Ruz,135.4,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6504,La Côte-aux-Fées,35.4,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6511,Les Verrières,24.5,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6512,Val-de-Travers,87.8,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6601,Aire-la-Ville,396.9,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6602,Anières,644.7,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6603,Avully,381.2,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6604,Avusy,271.8,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6605,Bardonnex,448.8,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6606,Bellevue,767.9,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6607,Bernex,775.7,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6608,Carouge (GE),8099.3,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6609,Cartigny,204.1,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6610,Céligny,164.7,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6611,Chancy,306.1,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6612,Chêne-Bougeries,2775.1,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6613,Chêne-Bourg,6686.7,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6614,Choulex,285.2,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6615,Collex-Bossy,242.5,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6616,Collonge-Bellerive,1318.1,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6617,Cologny,1492.1,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6618,Confignon,1656,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6619,Corsier (GE),740.5,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6620,Dardagny,207.2,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6621,Genève,12498.7,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6622,Genthod,948.1,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6623,Le Grand-Saconnex,2756.8,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6624,Gy,146.8,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6625,Hermance,704.2,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6626,Jussy,111.4,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6627,Laconnex,170.8,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6628,Lancy,6637.5,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6629,Meinier,308.8,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6630,Meyrin,2318.3,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6631,Onex,6675.5,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6632,Perly-Certoux,1192.1,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6633,Plan-les-Ouates,1807,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6634,Pregny-Chambésy,1171,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6635,Presinge,137.8,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6636,Puplinge,878.3,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6637,Russin,110,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6638,Satigny,216.8,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6639,Soral,260.9,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6640,Thônex,3640.3,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6641,Troinex,663,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6642,Vandoeuvres,570.4,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6643,Vernier,4549.2,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6644,Versoix,1261.6,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6645,Veyrier,1774.6,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6702,Boécourt,74.2,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6703,Bourrignon,19.7,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6704,Châtillon (JU),91,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6705,Corban,59.2,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6706,Courchapoix,69.5,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6708,Courrendlin,259.9,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6709,Courroux,164.9,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6710,Courtételle,188,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6711,Delémont,571.8,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6712,Develier,112.9,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6713,Ederswiler,33.8,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6715,Mervelier,50.3,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6716,Mettembert,47.9,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6718,Movelier,48.4,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
6719,Pleigne,19.3,Einwohner pro km²,A,Normaler Wert,,2016-12-31,"BFS – Arealstatistik der Schweiz (AREA), Statistik der Bevölkerung und der Haushalte (STATPOP)",2021-10-23,polg,Politische Gemeinden,2016-07-01,20695,https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20695_de.html
